event,date,player,elo,color,opponent,result,avg_cp_loss,std_cp_loss
SuperGM,2000.03.10,"Anand,V",2769.0,black,"Kasparov,G",draw,17.736842105263158,22.362661797274487
Amber Blindfold,2000.03.16,"Anand,V",2769.0,white,"Ljubojevic,L",won,33.421052631578945,47.377893789663105
Amber Blindfold,2000.03.16,"Ljubojevic,L",2559.0,black,"Anand,V",lost,81.55555555555556,127.67067975512546
Amber Blindfold,2000.03.17,"Anand,V",2769.0,white,"Karpov,An",draw,40.25714285714286,50.73930167723909
Amber Blindfold,2000.03.17,"Karpov,An",2696.0,black,"Anand,V",draw,39.714285714285715,55.44550551336558
Amber Blindfold,2000.03.18,"Shirov,A",2751.0,white,"Anand,V",draw,17.55,26.999027760273147
Amber Blindfold,2000.03.18,"Anand,V",2769.0,black,"Shirov,A",draw,18.512820512820515,25.9515048670635
Amber Blindfold,2000.03.19,"Anand,V",2769.0,white,"Van Wely,L",won,28.136363636363637,42.58285554982027
Amber Blindfold,2000.03.19,"Van Wely,L",2646.0,black,"Anand,V",lost,68.71428571428571,131.97479660441047
Amber Blindfold,2000.03.21,"Lautier,J",2632.0,white,"Anand,V",lost,34.354838709677416,58.52958909105322
Amber Blindfold,2000.03.21,"Anand,V",2769.0,black,"Lautier,J",won,22.56451612903226,37.863771504009016
Amber Blindfold,2000.03.22,"Anand,V",2769.0,white,"Topalov,V",won,35.432432432432435,59.58257524194175
Amber Blindfold,2000.03.22,"Topalov,V",2702.0,black,"Anand,V",lost,44.833333333333336,58.870620856247136
Amber Blindfold,2000.03.23,"Piket,Je",2633.0,white,"Anand,V",draw,11.625,20.152155591896367
Amber Blindfold,2000.03.23,"Anand,V",2769.0,black,"Piket,Je",draw,9.733333333333333,9.969731970096065
Amber Blindfold,2000.03.26,"Kramnik,V",2758.0,white,"Anand,V",won,20.181818181818183,16.7077455190872
Amber Blindfold,2000.03.26,"Anand,V",2769.0,black,"Kramnik,V",lost,38.04761904761905,47.54394076909144
Amber Blindfold,2000.03.28,"Gelfand,B",2692.0,white,"Anand,V",draw,22.0,36.410214277091306
Amber Blindfold,2000.03.28,"Anand,V",2769.0,black,"Gelfand,B",draw,21.14814814814815,35.77885129897756
Advanced Chess,2000.06.03,"Anand,V",2769.0,white,"Polgar,Ju",draw,47.08,76.24535133370428
Advanced Chess,2000.06.03,"Polgar,Ju",2658.0,black,"Anand,V",draw,39.26,51.75357378964278
Advanced Chess,2000.06.03,"Polgar,Ju",2658.0,white,"Anand,V",draw,11.666666666666666,15.750837720225833
Advanced Chess,2000.06.03,"Anand,V",2769.0,black,"Polgar,Ju",draw,5.0,7.101307726649468
Advanced Chess,2000.06.04,"Shirov,A",2751.0,white,"Anand,V",draw,8.829268292682928,8.53086916632163
Advanced Chess,2000.06.04,"Anand,V",2769.0,black,"Shirov,A",draw,7.925,9.501019682118336
Advanced Chess,2000.06.04,"Anand,V",2769.0,white,"Shirov,A",won,30.24137931034483,38.878817184730686
Advanced Chess,2000.06.04,"Shirov,A",2751.0,black,"Anand,V",lost,29.285714285714285,30.602120774847734
FSC Computer Match,2000.06.17,"Anand,V",2769.0,white,FRITZ on Primergy K800,lost,46.11764705882353,67.06702736195746
FSC Computer Match,2000.06.18,"Anand,V",2769.0,black,FRITZ on Primergy K800,draw,19.63157894736842,20.553423396028187
Fujitsu-Siemens Giants,2000.06.22,"Kasparov,G",2851.0,white,"Anand,V",draw,10.347826086956522,15.752456525204245
Fujitsu-Siemens Giants,2000.06.22,"Anand,V",2769.0,black,"Kasparov,G",draw,8.08695652173913,12.652248617738513
Fujitsu-Siemens Giants,2000.06.22,"Morozevich,A",2748.0,white,"Anand,V",lost,91.20833333333333,97.31134704590667
Fujitsu-Siemens Giants,2000.06.22,"Anand,V",2769.0,black,"Morozevich,A",won,54.5,80.11294111024344
Fujitsu-Siemens Giants,2000.06.23,"Anand,V",2769.0,white,"Leko,P",won,79.36363636363636,157.3843140660771
Fujitsu-Siemens Giants,2000.06.23,"Leko,P",2725.0,black,"Anand,V",lost,100.55813953488372,178.59429172960466
Fujitsu-Siemens Giants,2000.06.23,"Shirov,A",2751.0,white,"Anand,V",lost,43.644067796610166,71.04922206705987
Fujitsu-Siemens Giants,2000.06.23,"Anand,V",2769.0,black,"Shirov,A",won,33.6271186440678,69.04871733981783
Fujitsu-Siemens Giants,2000.06.23,"Anand,V",2769.0,white,"Kramnik,V",draw,7.466666666666667,10.79423714560485
Fujitsu-Siemens Giants,2000.06.23,"Kramnik,V",2758.0,black,"Anand,V",draw,6.0,11.722993279387795
Fujitsu-Siemens Giants,2000.06.24,"Anand,V",2769.0,white,"Kasparov,G",draw,8.05,9.265392598265871
Fujitsu-Siemens Giants,2000.06.24,"Kasparov,G",2851.0,black,"Anand,V",draw,5.95,9.76460444667371
Fujitsu-Siemens Giants,2000.06.24,"Anand,V",2769.0,white,"Morozevich,A",won,40.57142857142857,56.60226432335205
Fujitsu-Siemens Giants,2000.06.24,"Morozevich,A",2748.0,black,"Anand,V",lost,100.76923076923077,110.22575006018948
Fujitsu-Siemens Giants,2000.06.25,"Leko,P",2725.0,white,"Anand,V",draw,24.875,33.66416554240825
Fujitsu-Siemens Giants,2000.06.25,"Anand,V",2769.0,black,"Leko,P",draw,23.0,30.649491094434605
Fujitsu-Siemens Giants,2000.06.25,"Anand,V",2769.0,white,"Shirov,A",won,24.5,36.151302420060425
Fujitsu-Siemens Giants,2000.06.25,"Shirov,A",2751.0,black,"Anand,V",lost,72.70588235294117,98.98589602795313
Fujitsu-Siemens Giants,2000.06.25,"Kramnik,V",2758.0,white,"Anand,V",draw,19.413793103448278,27.637452401904536
Fujitsu-Siemens Giants,2000.06.25,"Anand,V",2769.0,black,"Kramnik,V",draw,20.24137931034483,23.975066318866666
SuperGM,2000.07.07,"Anand,V",2762.0,white,"Khalifman,A",won,43.486486486486484,58.085966869069864
SuperGM,2000.07.07,"Khalifman,A",2667.0,black,"Anand,V",lost,57.138888888888886,80.63124317870344
SuperGM,2000.07.09,"Anand,V",2762.0,white,"Piket,Je",won,22.38888888888889,26.710669713491086
SuperGM,2000.07.09,"Piket,Je",2649.0,black,"Anand,V",lost,53.76470588235294,49.020439208636354
SuperGM,2000.07.10,"Bareev,E",2702.0,white,"Anand,V",draw,11.941176470588236,14.566159767784468
SuperGM,2000.07.10,"Anand,V",2762.0,black,"Bareev,E",draw,11.058823529411764,15.88612881768228
SuperGM,2000.07.12,"Anand,V",2762.0,white,"Adams,Mi",won,16.885714285714286,19.085928142514437
SuperGM,2000.07.12,"Adams,Mi",2755.0,black,"Anand,V",lost,32.411764705882355,72.32570027600994
SuperGM,2000.07.13,"Kramnik,V",2770.0,white,"Anand,V",won,23.418181818181818,26.464171944238398
SuperGM,2000.07.13,"Anand,V",2762.0,black,"Kramnik,V",lost,31.22222222222222,63.22964221250178
SuperGM,2000.07.15,"Anand,V",2762.0,white,"Leko,P",draw,29.214285714285715,26.568452214256375
SuperGM,2000.07.15,"Leko,P",2743.0,black,"Anand,V",draw,31.5,34.87477598494362
SuperGM,2000.07.16,"Huebner,R",2615.0,white,"Anand,V",lost,47.86206896551724,76.59734583406157
SuperGM,2000.07.16,"Anand,V",2762.0,black,"Huebner,R",won,25.82758620689655,37.033134246302154
FIDE World Cup Gp D,2000.08.01,"Anand,V",2762.0,white,"Tissir,M",won,28.666666666666668,24.63240864299623
FIDE World Cup Gp D,2000.08.01,"Tissir,M",2342.0,black,"Anand,V",lost,64.14285714285714,52.59122298153826
FIDE World Cup Gp D,2000.08.02,"Anand,V",2762.0,white,"Khalifman,A",won,26.9,52.97191079556536
FIDE World Cup Gp D,2000.08.02,"Khalifman,A",2667.0,black,"Anand,V",lost,50.13793103448276,83.89390842952454
FIDE World Cup Gp D,2000.08.03,"Gelfand,B",2681.0,white,"Anand,V",draw,18.0,23.319909558533496
FIDE World Cup Gp D,2000.08.03,"Anand,V",2762.0,black,"Gelfand,B",draw,22.181818181818183,20.049113250933576
FIDE World Cup Gp D,2000.09.05,"Tkachiev,V",2657.0,white,"Anand,V",draw,26.6,28.43425164597561
FIDE World Cup Gp D,2000.09.05,"Anand,V",2762.0,black,"Tkachiev,V",draw,19.5,19.55486786308865
FIDE World Cup KO,2000.09.07,"Anand,V",2762.0,white,"Ivanchuk,V",draw,5.394736842105263,11.510954676408335
FIDE World Cup KO,2000.09.07,"Ivanchuk,V",2719.0,black,"Anand,V",draw,3.5,5.164402446709488
FIDE World Cup KO,2000.09.07,"Ivanchuk,V",2719.0,white,"Anand,V",lost,36.724137931034484,32.171840923310064
FIDE World Cup KO,2000.09.07,"Anand,V",2762.0,black,"Ivanchuk,V",won,22.03448275862069,26.004618633037143
FIDE World Cup KO,2000.09.09,"Anand,V",2762.0,white,"Gelfand,B",draw,13.181818181818182,15.99896690879634
FIDE World Cup KO,2000.09.09,"Gelfand,B",2681.0,black,"Anand,V",draw,11.2,12.75774274705365
FIDE World Cup KO,2000.09.10,"Anand,V",2762.0,white,"Gelfand,B",won,23.032258064516128,36.79716317166026
FIDE World Cup KO,2000.09.10,"Gelfand,B",2681.0,black,"Anand,V",lost,45.1,67.79840214439669
FIDE World Cup KO,2000.09.10,"Gelfand,B",2681.0,white,"Anand,V",draw,23.735294117647058,48.52671115480349
FIDE World Cup KO,2000.09.10,"Anand,V",2762.0,black,"Gelfand,B",draw,25.176470588235293,52.77837713899136
FIDE World Cup KO,2000.09.10,"Anand,V",2762.0,white,"Gelfand,B",draw,10.863636363636363,30.198277275586808
FIDE World Cup KO,2000.09.10,"Gelfand,B",2681.0,black,"Anand,V",draw,5.454545454545454,8.799417711764553
FIDE World Cup KO,2000.09.10,"Gelfand,B",2681.0,white,"Anand,V",draw,25.678571428571427,46.285645392364955
FIDE World Cup KO,2000.09.10,"Anand,V",2762.0,black,"Gelfand,B",draw,21.074074074074073,32.507464585419314
FIDE World Cup KO,2000.09.12,"Bareev,E",2702.0,white,"Anand,V",draw,7.521739130434782,9.509124063429093
FIDE World Cup KO,2000.09.12,"Anand,V",2762.0,black,"Bareev,E",draw,5.136363636363637,6.254419924744527
FIDE World Cup KO,2000.09.13,"Anand,V",2762.0,white,"Bareev,E",won,14.785714285714286,19.549127022630415
FIDE World Cup KO,2000.09.13,"Bareev,E",2702.0,black,"Anand,V",lost,48.25925925925926,67.99106291630056
Olympic Exhibition,2000.09.24,"Shirov,A",2746.0,white,"Anand,V",draw,21.06896551724138,34.103221644238424
Olympic Exhibition,2000.09.24,"Anand,V",2762.0,black,"Shirov,A",draw,20.035714285714285,49.341001598827624
Olympic Exhibition,2000.09.24,"Anand,V",2762.0,white,"Shirov,A",draw,36.0,44.60356780426388
Olympic Exhibition,2000.09.24,"Shirov,A",2746.0,black,"Anand,V",draw,35.0,46.271411025176974
Open de Corse,2000.11.02,"Managadze,N",2456.0,white,"Anand,V",lost,36.785714285714285,46.42532955714796
Open de Corse,2000.11.02,"Anand,V",2762.0,black,"Managadze,N",won,26.714285714285715,53.64823066105
Open de Corse,2000.11.02,"Anand,V",2762.0,white,"Drazic,S",won,27.2,49.078101022757586
Open de Corse,2000.11.02,"Drazic,S",2508.0,black,"Anand,V",lost,39.76271186440678,54.7819526706424
Open de Corse,2000.11.02,"Nisipeanu,LD",2592.0,white,"Anand,V",lost,54.541666666666664,45.120190571652316
Open de Corse,2000.11.02,"Anand,V",2762.0,black,"Nisipeanu,LD",won,24.5,27.10319784330501
Open de Corse,2000.11.03,"Anand,V",2762.0,white,"Djuric,S",won,21.96,25.602312395563022
Open de Corse,2000.11.03,"Djuric,S",2472.0,black,"Anand,V",lost,52.24,103.55106180044703
Open de Corse,2000.11.03,"Shneider,A",2542.0,white,"Anand,V",draw,10.833333333333334,12.502222024726466
Open de Corse,2000.11.03,"Anand,V",2762.0,black,"Shneider,A",draw,13.909090909090908,22.47202117160782
Open de Corse,2000.11.03,"Anand,V",2762.0,white,"Lazarev,V",won,25.42222222222222,33.18867871822752
Open de Corse,2000.11.03,"Lazarev,V",2478.0,black,"Anand,V",lost,44.11363636363637,56.65454162533539
Corsica Masters,2000.11.05,"Chernin,A",2572.0,white,"Anand,V",draw,10.555555555555555,9.662195645470963
Corsica Masters,2000.11.05,"Anand,V",2762.0,black,"Chernin,A",draw,8.722222222222221,8.86193831039711
Corsica Masters,2000.11.05,"Anand,V",2762.0,white,"Chernin,A",won,47.13793103448276,70.15142446408392
Corsica Masters,2000.11.05,"Chernin,A",2572.0,black,"Anand,V",lost,57.57142857142857,119.63976541847512
Corsica Masters,2000.11.05,"Djuric,S",2472.0,white,"Anand,V",lost,71.15384615384616,147.82466024826437
Corsica Masters,2000.11.05,"Anand,V",2762.0,black,"Djuric,S",won,11.384615384615385,9.895907946360467
Corsica Masters,2000.11.05,"Anand,V",2762.0,white,"Djuric,S",won,22.11111111111111,30.173367375310175
Corsica Masters,2000.11.05,"Djuric,S",2472.0,black,"Anand,V",lost,54.166666666666664,57.33357558088357
Corsica Masters,2000.11.05,"Drazic,S",2508.0,white,"Anand,V",lost,59.18518518518518,95.58825165570995
Corsica Masters,2000.11.05,"Anand,V",2762.0,black,"Drazic,S",won,26.77777777777778,53.49997115494781
Corsica Masters,2000.11.05,"Anand,V",2762.0,white,"Drazic,S",won,20.166666666666668,23.4702614941371
Corsica Masters,2000.11.05,"Drazic,S",2508.0,black,"Anand,V",lost,40.048780487804876,56.89097455939446
FIDE WCh KO,2000.11.30,"Bologan,V",2641.0,white,"Anand,V",draw,30.352941176470587,27.72966382874779
FIDE WCh KO,2000.11.30,"Anand,V",2762.0,black,"Bologan,V",draw,35.0625,34.77511457565596
FIDE WCh KO,2000.12.01,"Anand,V",2762.0,white,"Bologan,V",won,30.09375,41.91834277422594
FIDE WCh KO,2000.12.01,"Bologan,V",2641.0,black,"Anand,V",lost,54.54838709677419,69.50183971093854
FIDE WCh KO,2000.12.04,"Anand,V",2762.0,white,"Lputian,S",won,33.94285714285714,48.25997623416788
FIDE WCh KO,2000.12.04,"Lputian,S",2598.0,black,"Anand,V",lost,46.794117647058826,42.87929667152882
FIDE WCh KO,2000.12.06,"Macieja,B",2536.0,white,"Anand,V",draw,17.5,11.900630235411905
FIDE WCh KO,2000.12.06,"Anand,V",2762.0,black,"Macieja,B",draw,18.8,17.20542550088973
FIDE WCh KO,2000.12.07,"Anand,V",2762.0,white,"Macieja,B",won,14.92,19.135140448922762
FIDE WCh KO,2000.12.07,"Macieja,B",2536.0,black,"Anand,V",lost,48.458333333333336,104.28885333800328
FIDE WCh KO,2000.12.09,"Anand,V",2762.0,white,"Khalifman,A",draw,16.714285714285715,21.256131568366357
FIDE WCh KO,2000.12.09,"Khalifman,A",2667.0,black,"Anand,V",draw,13.65,17.749014057124416
FIDE WCh KO,2000.12.11,"Anand,V",2762.0,white,"Khalifman,A",draw,53.55555555555556,93.85443154687826
FIDE WCh KO,2000.12.11,"Khalifman,A",2667.0,black,"Anand,V",draw,55.351851851851855,121.06168574668827
FIDE WCh KO,2000.12.11,"Khalifman,A",2667.0,white,"Anand,V",draw,15.333333333333334,23.620679667116015
FIDE WCh KO,2000.12.11,"Anand,V",2762.0,black,"Khalifman,A",draw,13.634146341463415,19.754290793624357
FIDE WCh KO,2000.12.11,"Anand,V",2762.0,white,"Khalifman,A",won,21.870967741935484,39.29355355114091
FIDE WCh KO,2000.12.11,"Khalifman,A",2667.0,black,"Anand,V",lost,43.63333333333333,57.93069614250769
FIDE WCh KO,2000.12.11,"Khalifman,A",2667.0,white,"Anand,V",draw,23.416666666666668,27.08461535427241
FIDE WCh KO,2000.12.11,"Anand,V",2762.0,black,"Khalifman,A",draw,21.181818181818183,16.425136954282667
FIDE WCh KO,2000.12.12,"Adams,Mi",2755.0,white,"Anand,V",draw,6.684210526315789,8.07890450871539
FIDE WCh KO,2000.12.12,"Anand,V",2762.0,black,"Adams,Mi",draw,8.68421052631579,12.195998617229675
FIDE WCh KO,2000.12.13,"Anand,V",2762.0,white,"Adams,Mi",won,22.076923076923077,25.64389727509493
FIDE WCh KO,2000.12.13,"Adams,Mi",2755.0,black,"Anand,V",lost,39.72,54.19484846366857
FIDE WCh KO,2000.12.14,"Adams,Mi",2755.0,white,"Anand,V",draw,11.523809523809524,17.03111731261633
FIDE WCh KO,2000.12.14,"Anand,V",2762.0,black,"Adams,Mi",draw,10.761904761904763,17.378799605754175
FIDE WCh KO,2000.12.15,"Anand,V",2762.0,white,"Adams,Mi",draw,13.88888888888889,17.064872590887102
FIDE WCh KO,2000.12.15,"Adams,Mi",2755.0,black,"Anand,V",draw,15.148148148148149,17.815315308284827
FIDE WCh KO,2000.12.20,"Shirov,A",2746.0,white,"Anand,V",draw,12.166666666666666,15.482965549991457
FIDE WCh KO,2000.12.20,"Anand,V",2762.0,black,"Shirov,A",draw,14.217391304347826,24.56394763936549
FIDE WCh KO,2000.12.21,"Anand,V",2762.0,white,"Shirov,A",won,11.25925925925926,15.86889011636848
FIDE WCh KO,2000.12.21,"Shirov,A",2746.0,black,"Anand,V",lost,24.11320754716981,57.219425510480065
FIDE WCh KO,2000.12.22,"Shirov,A",2746.0,white,"Anand,V",lost,35.25806451612903,47.41985955403991
FIDE WCh KO,2000.12.22,"Anand,V",2762.0,black,"Shirov,A",won,18.903225806451612,33.82245373551344
FIDE WCh KO,2000.12.24,"Anand,V",2762.0,white,"Shirov,A",won,34.74193548387097,47.26723460518548
FIDE WCh KO,2000.12.24,"Shirov,A",2746.0,black,"Anand,V",lost,43.3,52.94786744210447
Corus,2001.01.13,"Adams,Mi",2746.0,white,"Anand,V",draw,10.842105263157896,15.634857001667902
Corus,2001.01.13,"Anand,V",2790.0,black,"Adams,Mi",draw,11.210526315789474,19.037577652655457
Corus,2001.01.14,"Anand,V",2790.0,white,"Tiviakov,S",won,16.542857142857144,22.017321566884377
Corus,2001.01.14,"Tiviakov,S",2597.0,black,"Anand,V",lost,29.794117647058822,33.12168244142898
Corus,2001.01.16,"Kasparov,G",2849.0,white,"Anand,V",draw,40.96296296296296,52.92376171611211
Corus,2001.01.16,"Anand,V",2790.0,black,"Kasparov,G",draw,35.111111111111114,40.7279441182435
Corus,2001.01.17,"Fedorov,Alex",2575.0,white,"Anand,V",draw,19.076923076923077,31.55571760568071
Corus,2001.01.17,"Anand,V",2790.0,black,"Fedorov,Alex",draw,24.833333333333332,30.273292226353945
Corus,2001.01.20,"Kramnik,V",2772.0,white,"Anand,V",draw,26.16,28.657536530553354
Corus,2001.01.20,"Anand,V",2790.0,black,"Kramnik,V",draw,21.68,21.64757723164419
Corus,2001.01.21,"Anand,V",2790.0,white,"Morozevich,A",draw,48.43478260869565,64.78850279577355
Corus,2001.01.21,"Morozevich,A",2745.0,black,"Anand,V",draw,41.95652173913044,44.93326284213992
Corus,2001.01.22,"Topalov,V",2718.0,white,"Anand,V",draw,17.625,19.012742437639027
Corus,2001.01.22,"Anand,V",2790.0,black,"Topalov,V",draw,17.565217391304348,18.626363006926084
Corus,2001.01.23,"Anand,V",2790.0,white,"Leko,P",draw,30.333333333333332,47.34154858284868
Corus,2001.01.23,"Leko,P",2745.0,black,"Anand,V",draw,30.333333333333332,34.59126415087422
Corus,2001.01.25,"Shirov,A",2718.0,white,"Anand,V",draw,35.30769230769231,55.519529410439056
Corus,2001.01.25,"Anand,V",2790.0,black,"Shirov,A",draw,34.71052631578947,38.461127261812116
Corus,2001.01.26,"Anand,V",2790.0,white,"Piket,Je",won,33.0,31.91816458960682
Corus,2001.01.26,"Piket,Je",2632.0,black,"Anand,V",lost,77.83333333333333,87.28290528823818
Corus,2001.01.27,"Timman,J",2629.0,white,"Anand,V",lost,29.3,25.735384201523008
Corus,2001.01.27,"Anand,V",2790.0,black,"Timman,J",won,19.45,25.49210662146226
Corus,2001.01.28,"Anand,V",2790.0,white,"Van Wely,L",won,12.833333333333334,17.113996870657914
Corus,2001.01.28,"Van Wely,L",2700.0,black,"Anand,V",lost,29.652173913043477,30.146899322357562
Amber Blindfold,2001.03.17,"Anand,V",2790.0,white,"Karpov,An",won,45.5,68.7581164040186
Amber Blindfold,2001.03.17,"Karpov,An",2679.0,black,"Anand,V",lost,101.53846153846153,81.1822407489332
Amber Blindfold,2001.03.18,"Anand,V",2790.0,white,"Ljubojevic,L",lost,51.46666666666667,67.16334979403241
Amber Blindfold,2001.03.18,"Ljubojevic,L",2566.0,black,"Anand,V",won,18.333333333333332,23.01207412545761
Amber Blindfold,2001.03.19,"Leko,P",2745.0,white,"Anand,V",draw,20.73913043478261,20.94343809511362
Amber Blindfold,2001.03.19,"Anand,V",2790.0,black,"Leko,P",draw,20.0,22.240421840342048
Amber Blindfold,2001.03.20,"Anand,V",2790.0,white,"Gelfand,B",won,31.8125,52.75203639434216
Amber Blindfold,2001.03.20,"Gelfand,B",2712.0,black,"Anand,V",lost,50.03225806451613,64.4092178691377
Amber Blindfold,2001.03.22,"Ivanchuk,V",2717.0,white,"Anand,V",draw,42.69230769230769,53.17805304299686
Amber Blindfold,2001.03.22,"Anand,V",2790.0,black,"Ivanchuk,V",draw,28.833333333333332,33.903867363801176
Amber Blindfold,2001.03.23,"Anand,V",2790.0,white,"Piket,Je",won,46.58536585365854,66.8314135315291
Amber Blindfold,2001.03.23,"Piket,Je",2632.0,black,"Anand,V",lost,67.575,79.6184298702254
Amber Blindfold,2001.03.25,"Anand,V",2790.0,white,"Van Wely,L",won,29.05,39.23197038131019
Amber Blindfold,2001.03.25,"Van Wely,L",2700.0,black,"Anand,V",lost,71.57894736842105,131.5895995688164
Amber Blindfold,2001.03.27,"Topalov,V",2718.0,white,"Anand,V",draw,16.2,27.679595372765117
Amber Blindfold,2001.03.27,"Anand,V",2790.0,black,"Topalov,V",draw,15.642857142857142,19.37821731022875
Amber Blindfold,2001.03.28,"Anand,V",2790.0,white,"Kramnik,V",draw,17.857142857142858,18.388106182518953
Amber Blindfold,2001.03.28,"Kramnik,V",2772.0,black,"Anand,V",draw,18.53846153846154,19.409020046658657
7th World Team Championship,2010.01.05,"Gashimov,V",2759.0,white,"Aronian,L",draw,15.266666666666667,24.64810112136204
7th World Team Championship,2010.01.05,"Aronian,L",2781.0,black,"Gashimov,V",draw,12.357142857142858,17.302382754395182
7th World Team Championship,2010.01.06,"Aronian,L",2781.0,white,"Gelfand,B",won,29.870967741935484,40.78720698824799
7th World Team Championship,2010.01.06,"Gelfand,B",2761.0,black,"Aronian,L",lost,46.333333333333336,52.47433234978369
7th World Team Championship,2010.01.07,"Erdogdu,M",2513.0,white,"Aronian,L",draw,16.852941176470587,28.929053534609537
7th World Team Championship,2010.01.07,"Aronian,L",2781.0,black,"Erdogdu,M",draw,15.666666666666666,27.37469154846749
7th World Team Championship,2010.01.08,"Aronian,L",2781.0,white,"Vescovi,G",won,22.857142857142858,33.328788805855304
7th World Team Championship,2010.01.08,"Vescovi,G",2660.0,black,"Aronian,L",lost,31.235294117647058,35.80425444941147
